treatment	participant_index_in_pages	participant_max_page_index	participant_current_app_name	participant_current_page_name	participanttime_started_utc	participantvisited	id_in_group	random_block	random_order	control_question1	control_question2	alternative1	participantcode	participantid_in_session	subsessionround_number	policy_choice	alt	choice	policy	price_ur	price_un	price_o	ev	revenue	attributes_binary_1	attributes_binary_2	attributes_binary_3	attributes_binary_4	attributes_binary_5	sessioncode	level_price_ur	level_price_un	level_price_o	level_ev	level_revenue	choice_policy	policy1	policy2	left	d_rev1	d_rev2	d_rev3	d_rev4	d_rev5
Social Norm	169	169	A_Planet3_ES	End	06:38.5	1	55	3	351263047				75aw7pog	55	7	3	3	1	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	06:38.5	1	55	3	351263047				75aw7pog	55	8	2	1	0	1	.050000001	.050000001	.02	1	General budget	1	1	1	1	0	2lf8iml1	1	1	2	4	1	1	1	0	1	1	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	42:24.8	1	55	4	463257104				f1gy2a1i	55	8	3	1	0	1	.30000001	.2	.029999999	1	Low income citizens	0	0	0	1	0	uln4i2w2	3	3	3	4	3	0	1	0	1	0	0	1	0	0
Social Norm	169	169	A_Planet3_ES	End	42:24.8	1	55	4	463257104				f1gy2a1i	55	8	3	2	0	1	.5	.1	.050000001	0	General budget	0	0	0	1	0	uln4i2w2	4	2	4	1	1	0	0	1	0	1	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	06:38.5	1	55	3	351263047				75aw7pog	55	8	2	2	1	1	.30000001	.2	.0099999998	0	Public transport, walking and cycling	1	1	1	1	0	2lf8iml1	3	3	1	1	5	1	0	1	0	0	0	0	0	1
Social Norm	169	169	A_Planet3_ES	End	06:38.5	1	55	3	351263047				75aw7pog	55	8	2	3	0	0	0	0	0	0	0	1	1	1	1	0	2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Social Norm	169	169	A_Planet3_ES	End	42:24.8	1	55	4	463257104				f1gy2a1i	55	8	3	3	1	0	0	0	0	0	0	0	0	0	1	0	uln4i2w2	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653	3		3	rpczrw41	56	1	1	1	1	1	.5	.2	.02	.5	Equal cash transfer						2lf8iml1	4	3	2	3	2	1	1	0	1	0	1	0	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765	3		5	00yymq0o	56	1	1	1	1	1	.050000001	.050000001	.0099999998	.25	Low income citizens						uln4i2w2	1	1	1	2	3	1	1	0	1	0	0	1	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765	3		5	00yymq0o	56	1	1	2	0	1	.30000001	.1	.050000001	0	General budget						uln4i2w2	3	2	4	1	1	1	0	1	0	1	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653	3		3	rpczrw41	56	1	1	2	0	1	.30000001	.050000001	.050000001	1	Investments in roads						2lf8iml1	3	1	4	4	4	1	0	1	0	0	0	0	1	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653	3		3	rpczrw41	56	1	1	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765	3		5	00yymq0o	56	1	1	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	2	1	1	1	1	.1	.050000001	.02	0	Low income citizens						2lf8iml1	2	1	2	1	3	1	1	0	1	0	0	1	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	2	2	1	0	1	.1	.050000001	.02	0	Low income citizens						uln4i2w2	2	1	2	1	3	1	1	0	1	0	0	1	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	2	2	2	1	1	.30000001	.1	.029999999	.25	Public transport, walking and cycling						uln4i2w2	3	2	3	2	5	1	0	1	0	0	0	0	0	1
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	2	1	2	0	1	.30000001	.1	.029999999	.25	Public transport, walking and cycling						2lf8iml1	3	2	3	2	5	1	0	1	0	0	0	0	0	1
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	2	1	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	2	2	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	3	2	1	0	1	.30000001	.30000001	.029999999	0	Low income citizens						uln4i2w2	3	4	3	1	3	1	1	0	1	0	0	1	0	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	3	2	1	0	1	.5	.2	.0099999998	.5	Investments in roads						2lf8iml1	4	3	1	3	4	1	1	0	1	0	0	0	1	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	3	2	2	1	1	.5	.2	.0099999998	.5	Investments in roads						uln4i2w2	4	3	1	3	4	1	0	1	0	0	0	0	1	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	3	2	2	1	1	.30000001	.30000001	.029999999	0	Low income citizens						2lf8iml1	3	4	3	1	3	1	0	1	0	0	0	1	0	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	3	2	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	3	2	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	4	1	1	1	1	.30000001	.30000001	.050000001	1	Low income citizens						2lf8iml1	3	4	4	4	3	1	1	0	1	0	0	1	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	4	2	1	0	1	.30000001	.30000001	.050000001	1	Low income citizens						uln4i2w2	3	4	4	4	3	1	1	0	1	0	0	1	0	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	4	1	2	0	1	.050000001	.050000001	.029999999	.25	Investments in roads						2lf8iml1	1	1	3	2	4	1	0	1	0	0	0	0	1	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	4	2	2	1	1	.050000001	.050000001	.029999999	.25	Investments in roads						uln4i2w2	1	1	3	2	4	1	0	1	0	0	0	0	1	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	4	1	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	4	2	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	5	2	1	0	1	.1	.050000001	.0099999998	.25	Investments in roads						uln4i2w2	2	1	1	2	4	1	1	0	1	0	0	0	1	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	5	2	1	0	1	.1	.050000001	.0099999998	.25	Investments in roads						2lf8iml1	2	1	1	2	4	1	1	0	1	0	0	0	1	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	5	2	2	1	1	.5	.1	.029999999	.5	General budget						2lf8iml1	4	2	3	3	1	1	0	1	0	1	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	5	2	2	1	1	.5	.1	.029999999	.5	General budget						uln4i2w2	4	2	3	3	1	1	0	1	0	1	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	5	2	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	5	2	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	6	2	1	0	1	.30000001	.050000001	.050000001	1	Investments in roads						uln4i2w2	3	1	4	4	4	1	1	0	1	0	0	0	1	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	6	2	1	0	1	.30000001	.2	.029999999	1	Equal cash transfer						2lf8iml1	3	3	3	4	2	1	1	0	1	0	1	0	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	6	2	2	1	1	.5	.2	.02	.5	Equal cash transfer						uln4i2w2	4	3	2	3	2	1	0	1	0	0	1	0	0	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	6	2	2	1	1	.5	.30000001	.0099999998	0	Low income citizens						2lf8iml1	4	4	1	1	3	1	0	1	0	0	0	1	0	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	6	2	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	6	2	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	7	1	1	1	1	.5	.1	.02	.25	Low income citizens						2lf8iml1	4	2	2	2	3	1	1	0	1	0	0	1	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	7	1	1	1	1	.30000001	.2	.029999999	1	Equal cash transfer						uln4i2w2	3	3	3	4	2	1	1	0	1	0	1	0	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	7	1	2	0	1	.5	.30000001	.0099999998	0	Low income citizens						uln4i2w2	4	4	1	1	3	1	0	1	0	0	0	1	0	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	7	1	2	0	1	.050000001	.050000001	.050000001	.5	Public transport, walking and cycling						2lf8iml1	1	1	4	3	5	1	0	1	0	0	0	0	0	1
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	7	1	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	7	1	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	8	1	1	1	1	.5	.1	.02	.25	Low income citizens	0	0	0	0	0	uln4i2w2	4	2	2	2	3	1	1	0	1	0	0	1	0	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	8	2	1	0	1	.30000001	.1	.050000001	0	General budget	0	0	0	0	0	2lf8iml1	3	2	4	1	1	1	1	0	1	1	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	8	2	2	1	1	.050000001	.050000001	.0099999998	.25	Low income citizens	0	0	0	0	0	2lf8iml1	1	1	1	2	3	1	0	1	0	0	0	1	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	8	1	2	0	1	.050000001	.050000001	.050000001	.5	Public transport, walking and cycling	0	0	0	0	0	uln4i2w2	1	1	4	3	5	1	0	1	0	0	0	0	0	1
Baseline	169	169	A_Planet3_ES	End	19:25.2	1	56	2	274210653				rpczrw41	56	8	2	3	0	0	0	0	0	0	0	0	0	0	0	0	2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Baseline	169	169	A_Planet3_ES	End	51:21.2	1	56	2	234210765				00yymq0o	56	8	1	3	0	0	0	0	0	0	0	0	0	0	0	0	uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765	3		5	sfblbvwk	57	1	2	1	0	1	.050000001	.050000001	.029999999	.5	Equal cash transfer						uln4i2w2	1	1	3	3	2	1	1	0	1	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175	3		4	3k4s9wum	57	1	2	1	0	1	.050000001	.050000001	.050000001	0	Equal cash transfer						2lf8iml1	1	1	4	1	2	1	1	0	1	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175	3		4	3k4s9wum	57	1	2	2	1	1	.30000001	.2	.02	.5	Public transport, walking and cycling						2lf8iml1	3	3	2	3	5	1	0	1	0	0	0	0	0	1
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765	3		5	sfblbvwk	57	1	2	2	1	1	.1	.1	.0099999998	0	Public transport, walking and cycling						uln4i2w2	2	2	1	1	5	1	0	1	0	0	0	0	0	1
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175	3		4	3k4s9wum	57	1	2	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765	3		5	sfblbvwk	57	1	2	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	2	1	1	1	1	.1	.1	.0099999998	.5	Investments in roads						2lf8iml1	2	2	1	3	4	1	1	0	1	0	0	0	1	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	2	1	1	1	1	.30000001	.050000001	.029999999	.25	Equal cash transfer						uln4i2w2	3	1	3	2	2	1	1	0	1	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	2	1	2	0	1	.5	.30000001	.0099999998	.5	Investments in roads						uln4i2w2	4	4	1	3	4	1	0	1	0	0	0	0	1	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	2	1	2	0	1	.5	.050000001	.029999999	1	General budget						2lf8iml1	4	1	3	4	1	1	0	1	0	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	2	1	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	2	1	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	3	1	1	1	1	.30000001	.2	.02	.5	General budget						uln4i2w2	3	3	2	3	1	1	1	0	1	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	3	2	1	0	1	.5	.1	.02	.25	Investments in roads						2lf8iml1	4	2	2	2	4	1	1	0	1	0	0	0	1	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	3	1	2	0	1	.5	.050000001	.029999999	0	Low income citizens						uln4i2w2	4	1	3	1	3	1	0	1	0	0	0	1	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	3	2	2	1	1	.1	.050000001	.050000001	.5	General budget						2lf8iml1	2	1	4	3	1	1	0	1	0	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	3	2	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	3	1	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	4	1	1	1	1	.5	.2	.02	.25	General budget						uln4i2w2	4	3	2	2	1	1	1	0	1	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	4	1	1	1	1	.30000001	.2	.029999999	1	Low income citizens						2lf8iml1	3	3	3	4	3	1	1	0	1	0	0	1	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	4	1	2	0	1	.5	.1	.050000001	0	General budget						2lf8iml1	4	2	4	1	1	1	0	1	0	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	4	1	2	0	1	.1	.1	.029999999	.5	Low income citizens						uln4i2w2	2	2	3	3	3	1	0	1	0	0	0	1	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	4	1	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	4	1	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	5	2	1	0	1	.1	.050000001	.0099999998	.25	Equal cash transfer						2lf8iml1	2	1	1	2	2	1	1	0	1	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	5	2	1	0	1	.1	.050000001	.050000001	.5	General budget						uln4i2w2	2	1	4	3	1	1	1	0	1	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	5	2	2	1	1	.30000001	.1	.0099999998	1	Equal cash transfer						uln4i2w2	3	2	1	4	2	1	0	1	0	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	5	2	2	1	1	.5	.1	.050000001	.5	Investments in roads						2lf8iml1	4	2	4	3	4	1	0	1	0	0	0	0	1	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	5	2	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	5	2	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	6	1	1	1	1	.30000001	.050000001	.02	.25	Public transport, walking and cycling						uln4i2w2	3	1	2	2	5	1	1	0	1	0	0	0	0	1
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	6	2	1	0	1	.30000001	.30000001	.050000001	1	General budget						2lf8iml1	3	4	4	4	1	1	1	0	1	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	6	2	2	1	1	.1	.050000001	.029999999	.25	Investments in roads						2lf8iml1	2	1	3	2	4	1	0	1	0	0	0	0	1	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	6	1	2	0	1	.5	.2	.029999999	0	Equal cash transfer						uln4i2w2	4	3	3	1	2	1	0	1	0	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	6	2	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	6	1	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	7	1	1	1	1	.5	.30000001	.029999999	0	General budget						2lf8iml1	4	4	3	1	1	1	1	0	1	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	7	1	1	1	1	.30000001	.2	.050000001	1	Public transport, walking and cycling						uln4i2w2	3	3	4	4	5	1	1	0	1	0	0	0	0	1
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	7	1	2	0	1	.5	.050000001	.02	.5	Investments in roads						uln4i2w2	4	1	2	3	4	1	0	1	0	0	0	0	1	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	7	1	2	0	1	.1	.050000001	.050000001	1	Public transport, walking and cycling						2lf8iml1	2	1	4	4	5	1	0	1	0	0	0	0	0	1
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	7	1	3	0	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	7	1	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	8	2	1	0	1	.30000001	.30000001	.02	.25	Equal cash transfer	0	0	0	0	0	2lf8iml1	3	4	2	2	2	1	1	0	1	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	8	2	1	0	1	.30000001	.30000001	.02	1	Equal cash transfer	0	0	1	0	0	uln4i2w2	3	4	2	4	2	1	1	0	1	0	1	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	8	2	2	1	1	.5	.2	.029999999	.25	General budget	0	0	1	0	0	uln4i2w2	4	3	3	2	1	1	0	1	0	1	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	8	2	2	1	1	.5	.050000001	.0099999998	1	Low income citizens	0	0	0	0	0	2lf8iml1	4	1	1	4	3	1	0	1	0	0	0	1	0	0
Pollution	169	169	A_Planet3_ES	End	21:49.4	1	57	4	460243175				3k4s9wum	57	8	2	3	0	0	0	0	0	0	0	0	0	0	0	0	2lf8iml1	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Pollution	169	169	A_Planet3_ES	End	11:31.5	1	57	5	521403765				sfblbvwk	57	8	2	3	0	0	0	0	0	0	0	0	0	1	0	0	uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	10:10.0	1	58	1	127601354	2	1	5	1bkml2p1	58	1	2	1	0	1	.5	.30000001	.0099999998	0	Equal cash transfer						heqbzlzk	4	4	1	1	2	1	1	0	1	0	1	0	0	0
Public Services	169	169	A_Planet3_ES	End	05:07.6	1	58	0	31647250	3		5	okgoorqe	58	1	2	1	0	1	.1	.1	.050000001	0	Investments in roads						uln4i2w2	2	2	4	1	4	1	1	0	1	0	0	0	1	0
Public Services	169	169	A_Planet3_ES	End	51:28.1	1	58	6	632701654	3		4	7ta5e9pr	58	1	3	1	0	1	.30000001	.2	.02	0	Low income citizens						2lf8iml1	3	3	2	1	3	0	1	0	1	0	0	1	0	0
Public Services	169	169	A_Planet3_ES	End	51:28.1	1	58	6	632701654	3		4	7ta5e9pr	58	1	3	2	0	1	.5	.30000001	.029999999	.5	Investments in roads						2lf8iml1	4	4	3	3	4	0	0	1	0	0	0	0	1	0
Public Services	169	169	A_Planet3_ES	End	10:10.0	1	58	1	127601354	2	1	5	1bkml2p1	58	1	2	2	1	1	.050000001	.050000001	.02	.25	Low income citizens						heqbzlzk	1	1	2	2	3	1	0	1	0	0	0	1	0	0
Public Services	169	169	A_Planet3_ES	End	05:07.6	1	58	0	31647250	3		5	okgoorqe	58	1	2	2	1	1	.30000001	.050000001	.0099999998	.5	Low income citizens						uln4i2w2	3	1	1	3	3	1	0	1	0	0	0	1	0	0
Public Services	169	169	A_Planet3_ES	End	51:28.1	1	58	6	632701654	3		4	7ta5e9pr	58	1	3	3	1	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	10:10.0	1	58	1	127601354	2	1	5	1bkml2p1	58	1	2	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	05:07.6	1	58	0	31647250	3		5	okgoorqe	58	1	2	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	51:28.1	1	58	6	632701654				7ta5e9pr	58	2	3	1	0	1	.30000001	.050000001	.029999999	.5	Investments in roads						2lf8iml1	3	1	3	3	4	0	1	0	1	0	0	0	1	0
Public Services	169	169	A_Planet3_ES	End	10:10.0	1	58	1	127601354				1bkml2p1	58	2	1	1	1	1	.30000001	.1	.0099999998	.25	General budget						heqbzlzk	3	2	1	2	1	1	1	0	1	1	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	05:07.6	1	58	0	31647250				okgoorqe	58	2	1	1	1	1	.5	.1	.0099999998	.5	Equal cash transfer						uln4i2w2	4	2	1	3	2	1	1	0	1	0	1	0	0	0
Public Services	169	169	A_Planet3_ES	End	51:28.1	1	58	6	632701654				7ta5e9pr	58	2	3	2	0	1	.5	.30000001	.02	0	Equal cash transfer						2lf8iml1	4	4	2	1	2	0	0	1	0	0	1	0	0	0
Public Services	169	169	A_Planet3_ES	End	10:10.0	1	58	1	127601354				1bkml2p1	58	2	1	2	0	1	.5	.30000001	.029999999	0	Equal cash transfer						heqbzlzk	4	4	3	1	2	1	0	1	0	0	1	0	0	0
Public Services	169	169	A_Planet3_ES	End	05:07.6	1	58	0	31647250				okgoorqe	58	2	1	2	0	1	.30000001	.30000001	.029999999	0	Investments in roads						uln4i2w2	3	4	3	1	4	1	0	1	0	0	0	0	1	0
Public Services	169	169	A_Planet3_ES	End	10:10.0	1	58	1	127601354				1bkml2p1	58	2	1	3	0	0	0	0	0	0	0						heqbzlzk	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	05:07.6	1	58	0	31647250				okgoorqe	58	2	1	3	0	0	0	0	0	0	0						uln4i2w2	0	0	0	0	0	1	0	0	0	0	0	0	0	0
Public Services	169	169	A_Planet3_ES	End	51:28.1	1	58	6	632701654				7ta5e9pr	58	2	3	3	1	0	0	0	0	0	0						2lf8iml1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
