participant.code,control_question1,control_question2,attributes_binary_1,attributes_binary_2,attributes_binary_3,attributes_binary_4,attributes_binary_5,alternative1,1_policy_choice,2_policy_choice,3_policy_choice,4_policy_choice,5_policy_choice,6_policy_choice,7_policy_choice,8_policy_choice,1_Price_UR_A,2_Price_UR_A,3_Price_UR_A,4_Price_UR_A,5_Price_UR_A,6_Price_UR_A,7_Price_UR_A,8_Price_UR_A,1_Price_UN_A,2_Price_UN_A,3_Price_UN_A,4_Price_UN_A,5_Price_UN_A,6_Price_UN_A,7_Price_UN_A,8_Price_UN_A,1_Price_O_A,2_Price_O_A,3_Price_O_A,4_Price_O_A,5_Price_O_A,6_Price_O_A,7_Price_O_A,8_Price_O_A,1_EV_A,2_EV_A,3_EV_A,4_EV_A,5_EV_A,6_EV_A,7_EV_A,8_EV_A,1_Revenue_A,2_Revenue_A,3_Revenue_A,4_Revenue_A,5_Revenue_A,6_Revenue_A,7_Revenue_A,8_Revenue_A,1_Price_UR_B,2_Price_UR_B,3_Price_UR_B,4_Price_UR_B,5_Price_UR_B,6_Price_UR_B,7_Price_UR_B,8_Price_UR_B,1_Price_UN_B,2_Price_UN_B,3_Price_UN_B,4_Price_UN_B,5_Price_UN_B,6_Price_UN_B,7_Price_UN_B,8_Price_UN_B,1_Price_O_B,2_Price_O_B,3_Price_O_B,4_Price_O_B,5_Price_O_B,6_Price_O_B,7_Price_O_B,8_Price_O_B,1_EV_B,2_EV_B,3_EV_B,4_EV_B,5_EV_B,6_EV_B,7_EV_B,8_EV_B,1_Revenue_B,2_Revenue_B,3_Revenue_B,4_Revenue_B,5_Revenue_B,6_Revenue_B,7_Revenue_B,8_Revenue_B
az8sbz33,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,3.0,1.0,1.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,1.0,4.0,2.0,4.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,4.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,3.0,4.0,2.0,4.0,4.0,3.0,5.0,4.0,4.0,1.0,2.0,5.0,5.0,4.0,1.0,4.0,2.0,3.0,3.0,3.0,3.0,3.0,1.0,4.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,5.0,5.0,3.0,2.0,3.0
b1dwyumm,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,4.0,4.0,2.0,1.0,3.0,3.0,4.0,1.0,2.0,3.0,1.0,3.0,3.0,3.0,2.0,4.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,3.0,4.0,1.0,3.0,4.0,4.0,2.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,3.0,2.0,1.0,3.0,5.0,3.0,4.0,5.0,1.0,4.0,3.0,2.0
b2j3paqm,3.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,3.0,2.0,3.0,3.0,2.0,1.0,3.0,3.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,4.0,4.0,1.0,3.0,2.0,1.0,3.0,4.0,3.0,1.0,2.0,5.0,1.0,1.0,3.0,1.0,4.0,3.0,4.0,3.0,4.0,2.0,4.0,3.0,4.0,2.0,4.0,3.0,3.0,1.0,1.0,3.0,1.0,2.0,4.0,4.0,2.0,4.0,2.0,1.0,2.0,3.0,2.0,2.0,4.0,4.0,1.0,1.0,4.0,2.0,1.0,3.0,5.0,2.0,4.0,5.0,5.0
b2zbxt87,3.0,,1.0,1.0,1.0,0.0,0.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2.0,3.0,4.0,3.0,4.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,3.0,1.0,3.0,1.0,1.0,3.0,1.0,4.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,5.0,3.0,1.0,2.0,4.0,4.0,5.0,4.0,2.0,3.0,1.0,3.0,3.0,3.0,4.0,2.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,3.0,2.0,3.0,1.0,4.0,4.0,3.0,2.0,3.0,1.0,4.0,2.0,4.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,3.0,3.0,3.0
b9pu3vjx,3.0,,1.0,1.0,1.0,0.0,0.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,2.0,3.0,4.0,3.0,1.0,4.0,4.0,3.0,2.0,4.0,4.0,4.0,1.0,2.0,2.0,3.0,1.0,4.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,4.0,3.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,3.0,1.0,1.0,4.0,3.0,3.0,4.0,1.0,2.0,1.0,4.0,1.0,4.0,2.0,4.0,4.0,3.0,2.0,3.0,1.0,1.0,4.0,5.0,3.0,5.0,2.0,1.0
bcqkcoin,3.0,,0.0,1.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,4.0,1.0,3.0,2.0,3.0,4.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,3.0,1.0,2.0,1.0,1.0,3.0,2.0,3.0,2.0,1.0,4.0,5.0,3.0,1.0,5.0,3.0,2.0,3.0,1.0,3.0,2.0,1.0,4.0,3.0,2.0,2.0,1.0,4.0,2.0,1.0,3.0,3.0,4.0,4.0,1.0,4.0,4.0,1.0,1.0,4.0,4.0,3.0,4.0,2.0,4.0,4.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,4.0
bgot6tf1,3.0,,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,1.0,4.0,2.0,4.0,2.0,4.0,2.0,3.0,4.0,3.0,4.0,1.0,2.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,1.0,4.0,3.0,1.0,3.0,3.0,3.0,5.0,2.0,4.0,4.0,1.0,3.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,4.0,3.0,2.0,2.0,3.0,3.0,2.0,4.0,3.0,2.0,1.0,4.0,2.0,4.0,3.0,2.0,5.0,4.0,3.0
bibkwoeq,3.0,,0.0,0.0,1.0,1.0,0.0,5.0,2.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,1.0,2.0,4.0,2.0,2.0,1.0,4.0,1.0,3.0,3.0,4.0,3.0,4.0,3.0,2.0,1.0,4.0,2.0,3.0,1.0,4.0,3.0,4.0,1.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,1.0,4.0,3.0,3.0,1.0,1.0,3.0,4.0,3.0,3.0,3.0,2.0,1.0,2.0,1.0,4.0,2.0,5.0,1.0,5.0,3.0,3.0,3.0,4.0,4.0
blto2mcw,3.0,,0.0,0.0,0.0,1.0,0.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,4.0,1.0,4.0,1.0,4.0,1.0,1.0,1.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,2.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,1.0,3.0,2.0,1.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,5.0,4.0,3.0,4.0,3.0,3.0,3.0,3.0,4.0,3.0,4.0,2.0,2.0,1.0,2.0,3.0,2.0,4.0,4.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,4.0,3.0,2.0,4.0,1.0,4.0,2.0,1.0,3.0,1.0,5.0,4.0,1.0,2.0,3.0,3.0
bt4ub78z,3.0,,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,2.0,3.0,2.0,4.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,2.0,3.0,1.0,3.0,1.0,3.0,4.0,2.0,3.0,2.0,3.0,1.0,1.0,3.0,2.0,5.0,1.0,4.0,2.0,5.0,3.0,3.0,3.0,4.0,1.0,1.0,2.0,3.0,2.0,3.0,4.0,3.0,1.0,1.0,2.0,4.0,4.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,3.0,4.0,3.0,3.0,4.0,1.0,3.0,2.0
bzir2hoz,3.0,,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,4.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,4.0,1.0,4.0,1.0,4.0,4.0,1.0,3.0,3.0,3.0,5.0,5.0,1.0,5.0,2.0,4.0,4.0,4.0,1.0,2.0,3.0,3.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,4.0,2.0,2.0,4.0,2.0,2.0,1.0,3.0,1.0,2.0,3.0,1.0,4.0,1.0,2.0,4.0,2.0,2.0,5.0,3.0,5.0,2.0,2.0
bzwht5ou,3.0,,0.0,0.0,0.0,1.0,0.0,5.0,1.0,3.0,1.0,3.0,2.0,1.0,2.0,1.0,3.0,4.0,4.0,4.0,4.0,2.0,3.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,1.0,4.0,4.0,4.0,1.0,2.0,4.0,2.0,3.0,4.0,3.0,1.0,4.0,2.0,4.0,3.0,4.0,1.0,4.0,1.0,3.0,4.0,5.0,5.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,2.0,1.0,1.0,3.0,4.0,1.0,4.0,1.0,2.0,3.0,1.0,3.0,2.0,4.0,3.0,4.0,1.0,2.0,2.0,4.0,2.0,3.0,1.0,1.0,3.0,4.0,2.0,3.0,2.0,1.0,1.0,2.0,4.0
c67lysj2,3.0,,0.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,3.0,3.0,1.0,3.0,4.0,4.0,3.0,2.0,2.0,4.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,3.0,2.0,2.0,4.0,2.0,4.0,3.0,3.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,5.0,3.0,3.0,4.0,4.0,3.0,2.0,3.0,3.0,2.0,4.0,3.0,3.0,3.0,1.0,2.0,3.0,2.0,1.0,1.0,2.0,1.0,4.0,3.0,4.0,1.0,2.0,4.0,4.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,5.0,5.0,2.0,2.0,4.0,5.0,4.0
cg7odc0d,3.0,,0.0,0.0,0.0,1.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,1.0,3.0,4.0,2.0,2.0,4.0,3.0,3.0,3.0,3.0,1.0,2.0,2.0,3.0,2.0,4.0,1.0,4.0,3.0,3.0,1.0,3.0,1.0,2.0,3.0,4.0,1.0,3.0,1.0,1.0,4.0,4.0,2.0,5.0,3.0,3.0,5.0,2.0,2.0,2.0,2.0,4.0,3.0,4.0,1.0,3.0,2.0,4.0,4.0,1.0,3.0,3.0,1.0,1.0,1.0,3.0,4.0,2.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,3.0,2.0,3.0,2.0,3.0,4.0,1.0,1.0,2.0,5.0,1.0,1.0,4.0
cka5nhzf,3.0,,1.0,1.0,1.0,0.0,0.0,5.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,3.0,3.0,4.0,3.0,1.0,1.0,2.0,1.0,4.0,3.0,1.0,2.0,1.0,3.0,4.0,2.0,1.0,1.0,4.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,2.0,4.0,1.0,5.0,3.0,1.0,5.0,5.0,1.0,4.0,1.0,2.0,4.0,4.0,4.0,2.0,4.0,1.0,1.0,1.0,4.0,3.0,2.0,2.0,4.0,4.0,2.0,2.0,1.0,2.0,4.0,3.0,3.0,3.0,4.0,4.0,1.0,1.0,4.0,4.0,1.0,2.0,3.0,4.0,2.0,5.0,4.0,1.0,2.0
ckgdbhy3,3.0,,0.0,0.0,0.0,1.0,0.0,5.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,4.0,4.0,4.0,4.0,3.0,2.0,4.0,1.0,1.0,3.0,4.0,3.0,1.0,1.0,1.0,3.0,2.0,3.0,1.0,2.0,2.0,4.0,3.0,3.0,3.0,2.0,3.0,2.0,2.0,3.0,1.0,2.0,4.0,1.0,4.0,1.0,5.0,1.0,3.0,2.0,3.0,3.0,3.0,2.0,4.0,3.0,3.0,2.0,3.0,4.0,1.0,2.0,3.0,2.0,3.0,1.0,4.0,2.0,3.0,3.0,3.0,1.0,2.0,1.0,4.0,4.0,2.0,3.0,1.0,4.0,3.0,5.0,5.0,2.0,2.0,3.0,2.0,2.0,1.0
coa5za4o,3.0,,1.0,1.0,1.0,1.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,4.0,3.0,4.0,1.0,1.0,4.0,1.0,1.0,3.0,4.0,3.0,1.0,4.0,1.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,3.0,3.0,1.0,1.0,4.0,2.0,3.0,1.0,4.0,4.0,3.0,2.0,2.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,4.0,2.0,2.0,2.0,1.0,3.0,3.0,1.0,3.0,2.0,2.0,1.0,3.0,4.0,2.0,2.0,3.0,3.0,1.0,4.0,2.0,4.0,3.0,2.0,2.0,3.0,1.0,2.0,2.0,5.0,1.0,5.0,1.0,3.0,5.0
cqigxlf9,3.0,,1.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,3.0,3.0,2.0,4.0,1.0,4.0,3.0,1.0,4.0,1.0,2.0,4.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,2.0,4.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,3.0,3.0,1.0,1.0,5.0,3.0,5.0,2.0,4.0,4.0,5.0,2.0,4.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,2.0,4.0,1.0,1.0,2.0,3.0,2.0,4.0,1.0,3.0,1.0,3.0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,3.0,2.0,1.0,2.0,4.0,1.0,5.0,2.0,4.0,2.0,3.0,2.0,5.0
cuye6dd3,3.0,,1.0,1.0,1.0,0.0,0.0,5.0,2.0,2.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,1.0,3.0,4.0,3.0,4.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,2.0,2.0,1.0,1.0,3.0,4.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,3.0,3.0,3.0,4.0,4.0,3.0,3.0,1.0,3.0,3.0,3.0,3.0,4.0,1.0,4.0,2.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,1.0,3.0,3.0,4.0,4.0,2.0,4.0,1.0,1.0,2.0,4.0,1.0,4.0,3.0,3.0,3.0,2.0,5.0,2.0,1.0,3.0,2.0,5.0,4.0,4.0
d23woyxn,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,2.0,4.0,3.0,4.0,4.0,4.0,4.0,2.0,2.0,1.0,3.0,3.0,4.0,1.0,3.0,2.0,1.0,2.0,1.0,1.0,4.0,2.0,2.0,1.0,3.0,4.0,1.0,4.0,2.0,1.0,1.0,1.0,5.0,5.0,5.0,1.0,1.0,4.0,4.0,2.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,2.0,2.0,4.0,4.0,4.0,2.0,2.0,3.0,3.0,4.0,4.0,2.0,3.0,4.0,3.0,1.0,3.0,5.0,2.0,3.0,4.0,1.0,2.0,2.0,3.0
d7s9vzd3,3.0,,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,4.0,4.0,3.0,1.0,2.0,4.0,3.0,4.0,3.0,3.0,3.0,1.0,1.0,3.0,3.0,1.0,3.0,3.0,2.0,3.0,4.0,2.0,4.0,3.0,2.0,1.0,3.0,3.0,3.0,2.0,4.0,4.0,1.0,2.0,1.0,2.0,1.0,1.0,5.0,3.0,3.0,3.0,4.0,2.0,3.0,2.0,4.0,1.0,4.0,1.0,1.0,2.0,2.0,2.0,1.0,3.0,2.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,4.0,2.0,1.0,1.0,4.0,3.0,3.0,2.0,2.0,5.0,3.0,5.0,2.0,3.0,4.0
dejwknyd,3.0,,1.0,1.0,1.0,1.0,0.0,5.0,3.0,2.0,2.0,2.0,3.0,2.0,3.0,2.0,4.0,4.0,2.0,4.0,3.0,2.0,1.0,4.0,4.0,4.0,2.0,4.0,1.0,2.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,2.0,4.0,1.0,3.0,4.0,2.0,4.0,3.0,4.0,3.0,4.0,4.0,5.0,2.0,5.0,4.0,5.0,4.0,1.0,3.0,1.0,3.0,3.0,4.0,3.0,2.0,3.0,3.0,1.0,1.0,1.0,4.0,1.0,2.0,4.0,2.0,4.0,3.0,4.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,3.0,3.0,2.0,5.0,3.0,2.0,2.0,2.0,5.0
dfiaeh3q,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,1.0,3.0,4.0,2.0,2.0,4.0,4.0,4.0,1.0,3.0,4.0,2.0,1.0,2.0,3.0,3.0,1.0,1.0,1.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,1.0,4.0,2.0,2.0,1.0,2.0,4.0,5.0,2.0,1.0,1.0,5.0,5.0,3.0,4.0,4.0,1.0,4.0,1.0,2.0,3.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,4.0,2.0,4.0,2.0,2.0,1.0,2.0,3.0,4.0,2.0,2.0,4.0,4.0,2.0,1.0,2.0,4.0,3.0,5.0,3.0,4.0,1.0
dli4uco2,3.0,,0.0,1.0,1.0,0.0,0.0,5.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,3.0,2.0,4.0,2.0,3.0,1.0,2.0,2.0,4.0,2.0,4.0,2.0,4.0,1.0,1.0,1.0,3.0,4.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,3.0,5.0,4.0,4.0,5.0,3.0,4.0,1.0,3.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,2.0,1.0,4.0,2.0,4.0,2.0,3.0,3.0,4.0,4.0,1.0,5.0,4.0,3.0,2.0,3.0,1.0,2.0,5.0
dp91xtaq,3.0,,1.0,1.0,0.0,0.0,0.0,5.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0,3.0,1.0,4.0,1.0,1.0,4.0,1.0,3.0,1.0,1.0,4.0,2.0,1.0,1.0,1.0,4.0,2.0,1.0,2.0,1.0,4.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,4.0,3.0,2.0,4.0,5.0,1.0,1.0,3.0,2.0,2.0,2.0,4.0,4.0,4.0,1.0,2.0,1.0,2.0,2.0,1.0,3.0,3.0,3.0,4.0,2.0,4.0,4.0,2.0,1.0,3.0,1.0,3.0,3.0,4.0,4.0,3.0,3.0,2.0,5.0,3.0,1.0,2.0,3.0,3.0,3.0,4.0
dq5vdyxt,3.0,,0.0,0.0,0.0,0.0,0.0,4.0,2.0,3.0,3.0,3.0,2.0,2.0,2.0,1.0,3.0,3.0,3.0,3.0,2.0,4.0,2.0,3.0,3.0,2.0,2.0,2.0,2.0,3.0,2.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,3.0,1.0,3.0,4.0,3.0,3.0,5.0,1.0,2.0,2.0,3.0,5.0,5.0,4.0,1.0,2.0,4.0,4.0,4.0,3.0,3.0,4.0,1.0,1.0,3.0,4.0,1.0,4.0,3.0,1.0,2.0,4.0,1.0,4.0,2.0,3.0,4.0,2.0,4.0,4.0,4.0,2.0,1.0,2.0,2.0,4.0,1.0,2.0,1.0,1.0,4.0,1.0,3.0,5.0
dqw6kryc,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,2.0,3.0,2.0,1.0,2.0,2.0,2.0,2.0,4.0,1.0,4.0,4.0,4.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,2.0,2.0,3.0,1.0,3.0,3.0,1.0,2.0,2.0,4.0,3.0,2.0,3.0,2.0,3.0,3.0,2.0,1.0,4.0,1.0,1.0,4.0,4.0,2.0,3.0,1.0,2.0,3.0,2.0,3.0,3.0,3.0,1.0,1.0,4.0,3.0,1.0,4.0,4.0,1.0,1.0,1.0,4.0,2.0,1.0,4.0,3.0,4.0,4.0,1.0,1.0,3.0,2.0,4.0,1.0,4.0,3.0,2.0,1.0,2.0,4.0,3.0,3.0,4.0,5.0,3.0,3.0,5.0
dtsnstom,3.0,,1.0,0.0,0.0,1.0,0.0,5.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,3.0,4.0,3.0,1.0,2.0,2.0,1.0,4.0,3.0,3.0,1.0,1.0,4.0,2.0,4.0,3.0,2.0,4.0,2.0,3.0,1.0,1.0,1.0,1.0,4.0,2.0,4.0,4.0,4.0,3.0,5.0,4.0,1.0,3.0,4.0,1.0,3.0,4.0,3.0,4.0,4.0,3.0,2.0,1.0,1.0,1.0,4.0,2.0,4.0,2.0,2.0,3.0,1.0,1.0,3.0,1.0,4.0,1.0,1.0,2.0,3.0,4.0,4.0,3.0,2.0,1.0,2.0,5.0,3.0,2.0,4.0,2.0,5.0,5.0,3.0
e13kuef8,3.0,,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,1.0,1.0,1.0,4.0,4.0,1.0,4.0,3.0,4.0,4.0,2.0,2.0,4.0,1.0,4.0,1.0,4.0,4.0,2.0,1.0,3.0,4.0,2.0,1.0,3.0,3.0,2.0,4.0,4.0,3.0,1.0,1.0,3.0,4.0,2.0,1.0,5.0,4.0,2.0,2.0,4.0,5.0,2.0,3.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,4.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,4.0,1.0,3.0,2.0,2.0,4.0,3.0,3.0,1.0,2.0,3.0,4.0,1.0,1.0,1.0,5.0,3.0,2.0,4.0,5.0,3.0,2.0,5.0
e40ivckh,3.0,,0.0,0.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,4.0,1.0,4.0,3.0,4.0,3.0,4.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,1.0,2.0,4.0,1.0,1.0,1.0,2.0,1.0,4.0,4.0,2.0,2.0,1.0,2.0,1.0,3.0,2.0,3.0,5.0,4.0,2.0,1.0,5.0,5.0,5.0,2.0,2.0,4.0,1.0,4.0,3.0,4.0,2.0,1.0,1.0,1.0,1.0,4.0,4.0,2.0,2.0,3.0,2.0,4.0,2.0,3.0,1.0,4.0,3.0,2.0,4.0,3.0,2.0,1.0,2.0,4.0,4.0,1.0,4.0,2.0,3.0,2.0,1.0,4.0,1.0
e7h9rbd1,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,1.0,1.0,1.0,2.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,3.0,4.0,3.0,1.0,4.0,1.0,2.0,1.0,4.0,4.0,2.0,2.0,3.0,1.0,2.0,1.0,3.0,4.0,1.0,4.0,4.0,3.0,1.0,3.0,1.0,2.0,1.0,4.0,4.0,3.0,3.0,4.0,4.0,5.0,5.0,2.0,1.0,2.0,4.0,1.0,4.0,3.0,4.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,4.0,4.0,1.0,3.0,1.0,2.0,4.0,2.0,1.0,1.0,4.0,2.0,3.0,4.0,2.0,3.0,5.0,4.0,2.0,5.0,2.0,1.0,3.0
ednmwqsq,3.0,,0.0,0.0,0.0,0.0,0.0,5.0,3.0,3.0,1.0,3.0,1.0,3.0,2.0,3.0,2.0,3.0,1.0,3.0,2.0,4.0,4.0,4.0,1.0,2.0,1.0,3.0,2.0,3.0,1.0,3.0,4.0,3.0,2.0,4.0,1.0,1.0,2.0,2.0,4.0,1.0,4.0,3.0,3.0,4.0,1.0,4.0,2.0,2.0,1.0,4.0,5.0,1.0,4.0,5.0,3.0,4.0,3.0,4.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,2.0,2.0,4.0,2.0,4.0,1.0,2.0,4.0,2.0,3.0,3.0,1.0,2.0,1.0,4.0,2.0,3.0,3.0,2.0,1.0,1.0,5.0,5.0,3.0,2.0,3.0,1.0
efidc6vw,3.0,,1.0,1.0,1.0,1.0,1.0,4.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,3.0,2.0,3.0,2.0,4.0,3.0,1.0,3.0,3.0,2.0,1.0,2.0,4.0,1.0,1.0,4.0,2.0,1.0,3.0,2.0,3.0,3.0,4.0,2.0,1.0,2.0,3.0,4.0,4.0,1.0,1.0,3.0,3.0,2.0,4.0,5.0,5.0,5.0,2.0,5.0,4.0,1.0,4.0,3.0,3.0,2.0,4.0,4.0,4.0,1.0,4.0,1.0,1.0,2.0,4.0,2.0,3.0,4.0,2.0,1.0,4.0,2.0,3.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,4.0,4.0,4.0,4.0,2.0,2.0,3.0,2.0,5.0,1.0
